date,open,high,low,close,adj close,volume,inflation_rate,s&p 500,nasdaq,S&P_500_Percentage_Change,S&P_500_Inflation,S&P_500_Inflation_Percentage
2016-03-24,418.4240112304688,418.6799926757813,415.4859924316406,416.3940124511719,416.3940124511719,68346704,1.57,2035.94,4773.51,-0.037806069592627445,129677.70700636943,0.598895802575572
2016-03-28,426.5480041503906,426.8569946289063,423.2929992675781,424.2309875488281,424.2309875488281,68522800,1.56,2037.05,4766.79,0.054520270734892406,130580.1282051282,0.6958954006754947
2016-03-29,424.3039855957031,426.2030029296875,412.6809997558594,416.5159912109375,416.5159912109375,75411504,1.61,2055.01,4846.62,0.8816671166638201,127640.37267080745,-2.2513039118040035
2016-03-30,416.8340148925781,416.8340148925781,412.4960021972656,414.8160095214844,414.8160095214844,66034100,1.65,2063.95,4869.29,0.43503437939473866,125087.87878787877,-1.9997543328330147
2016-03-31,415.2569885253906,418.3689880371094,415.2569885253906,416.72900390625,416.72900390625,60215200,1.62,2059.74,4869.85,-0.20397780953995692,127144.44444444441,1.6440966754685427
2016-04-01,416.760009765625,418.1730041503906,415.83099365234375,417.9599914550781,417.9599914550781,51235700,1.62,2072.78,4914.54,0.6330896132521691,127949.38271604938,0.6330896132521691
2016-04-04,421.2990112304688,422.3429870605469,419.60101318359375,421.4440002441406,421.4440002441406,50634300,1.64,2066.13,4891.8,-0.3208251719912458,125983.53658536587,-1.5364248650157175
2016-04-05,421.0169982910156,424.2569885253906,420.614013671875,424.0299987792969,424.0299987792969,60718000,1.59,2045.17,4843.93,-1.0144569799577008,128627.04402515724,2.0982959452008565
2016-04-06,424.2839965820313,424.5270080566406,422.72900390625,423.4129943847656,423.4129943847656,59091000,1.59,2066.66,4920.72,1.0507683957812652,129978.61635220124,1.0507683957812652
2016-04-07,423.6199951171875,423.6570129394531,420.51800537109375,422.7449951171875,422.7449951171875,57858600,1.58,2041.91,4848.37,-1.1975845083371128,129234.81012658228,-0.5722527647189946
2016-04-08,422.9070129394531,425.3609924316406,419.635009765625,420.3489990234375,420.3489990234375,63454700,1.58,2047.6,4850.69,0.27866066574921966,129594.93670886074,0.27866066574921966
2016-04-11,421.87200927734375,422.739013671875,420.5329895019531,422.4830017089844,422.4830017089844,50747500,1.56,2041.99,4833.4,-0.2739792928306284,130896.79487179487,1.0045594341843822
2016-04-12,422.8429870605469,427.2770080566406,422.8429870605469,425.1900024414063,425.1900024414063,70728800,1.57,2061.72,4872.09,0.966214330138726,131319.74522292992,0.32311742357733486
2016-04-13,425.6319885253906,426.6579895019531,422.9159851074219,423.7340087890625,423.7340087890625,69060400,1.56,2082.42,4947.42,1.0040160642570406,133488.46153846156,1.651477705694604
2016-04-14,423.93499755859375,425.3710021972656,423.0130004882813,424.2820129394531,424.2820129394531,45281000,1.56,2082.78,4945.89,0.017287578874580767,133511.53846153847,0.017287578874580767
2016-04-15,424.427001953125,429.9280090332031,424.427001953125,429.7130126953125,429.7130126953125,54801500,1.56,2080.73,4938.22,-0.098426141983321,133380.1282051282,-0.098426141983321
2016-04-18,427.6109924316406,429.2739868164063,427.08599853515625,428.5910034179688,428.5910034179688,55670900,1.57,2094.34,4960.02,0.6540973600611455,133397.45222929938,0.01298845967858675
2016-04-19,428.7030029296875,436.0199890136719,428.10400390625,435.5090026855469,435.5090026855469,52810500,1.6,2100.8,4940.33,0.3084503948737938,131300.0,-1.5723330500300836
2016-04-20,435.3240051269531,443.0539855957031,434.406005859375,441.3890075683594,441.3890075683594,72890096,1.62,2102.4,4948.13,0.07616146230007281,129777.77777777778,-1.159346703901154
2016-04-21,441.4159851074219,450.5480041503906,440.9519958496094,449.4249877929688,449.4249877929688,68204704,1.64,2091.48,4945.89,-0.5194063926940662,127529.26829268294,-1.7325843635148552
2016-04-22,449.68798828125,449.80999755859375,444.1499938964844,445.7369995117188,445.7369995117188,58804400,1.64,2091.58,4906.23,0.004781303191991881,127535.36585365856,0.004781303191991881
2016-04-25,459.1210021972656,466.6199951171875,453.5920104980469,461.4259948730469,461.4259948730469,87091800,1.65,2087.79,4895.79,-0.18120272712495167,126532.7272727273,-0.786165134839345
2016-04-26,461.6480102539063,467.9649963378906,461.6210021972656,466.0889892578125,466.0889892578125,78971904,1.67,2091.7,4888.28,0.1872793719674748,125251.49700598801,-1.0125682851818474
2016-04-27,466.2619934082031,467.0790100097656,444.1340026855469,444.68701171875,444.68701171875,93564896,1.68,2095.15,4863.14,0.1649376105560263,124711.30952380954,-0.4312822561734708
2016-04-28,445.0379943847656,449.5509948730469,436.6499938964844,449.010986328125,449.010986328125,74064704,1.72,2075.81,4805.29,-0.9230842660430061,120686.62790697675,-3.227198585437363
2016-04-29,449.4079895019531,455.3840026855469,446.0169982910156,455.0969848632813,455.0969848632813,49258500,1.71,2065.3,4775.36,-0.506308380824827,120777.77777777778,0.07552607308847215
2016-05-02,451.9330139160156,452.4450073242188,441.7760009765625,444.66900634765625,444.66900634765625,92127000,1.68,2081.43,4817.59,0.7810003389338016,123894.64285714284,2.580661059271905
2016-05-03,444.72698974609375,451.0969848632813,442.6170043945313,450.3039855957031,450.3039855957031,59366400,1.64,2063.37,4763.22,-0.8676727057840061,125815.24390243903,1.5501889355383547
2016-05-04,450.1830139160156,450.37799072265625,445.6300048828125,446.7219848632813,446.7219848632813,50407300,1.63,2051.12,4725.64,-0.5936889651395494,125835.5828220859,0.01616570378597526
2016-05-05,446.71099853515625,448.5060119628906,445.8829956054688,447.97601318359375,447.97601318359375,50440800,1.63,2050.63,4717.09,-0.02388938726157752,125805.52147239266,-0.02388938726157752
2016-05-06,447.9419860839844,461.375,447.0679931640625,459.6029968261719,459.6029968261719,72796800,1.61,2057.14,4736.16,0.3174634136826171,127772.6708074534,1.563643083417765
2016-05-09,458.20599365234375,462.4809875488281,456.531005859375,460.4830017089844,460.4830017089844,55493100,1.59,2058.69,4750.21,0.07534732687128898,129477.35849056602,1.3341567272093124
2016-05-10,460.51800537109375,461.9289855957031,448.9540100097656,450.8949890136719,450.8949890136719,58956100,1.62,2084.39,4809.88,1.2483666797817872,128666.04938271602,-0.6266030735475048
2016-05-11,450.864013671875,454.5759887695313,450.864013671875,452.7279968261719,452.7279968261719,50605200,1.59,2064.46,4760.69,-0.95615503816463,129840.25157232705,0.9125967535681179
2016-05-12,452.4469909667969,454.9490051269531,449.25,454.7659912109375,454.7659912109375,59849300,1.6,2064.11,4737.33,-0.016953585925616466,129006.87499999999,-0.6418476260135919
2016-05-13,454.8500061035156,457.0549926757813,453.4530029296875,455.6700134277344,455.6700134277344,60845000,1.58,2046.61,4717.68,-0.8478230326872227,129532.27848101265,0.4072678150002895
2016-05-16,457.58599853515625,458.2000122070313,452.9450073242188,454.1629943847656,454.1629943847656,59171500,1.6,2066.66,4775.46,0.9796688181920254,129166.24999999999,-0.28257704203535905
2016-05-17,454.0090026855469,455.0719909667969,453.6050109863281,453.7829895019531,453.7829895019531,64100300,1.61,2047.21,4715.73,-0.9411320681679491,127155.90062111801,-1.5564045397942428
2016-05-18,453.6910095214844,455.99798583984375,453.2990112304688,454.6189880371094,454.6189880371094,86850096,1.61,2047.63,4739.12,0.020515726281145064,127181.98757763975,0.020515726281145064
2016-05-19,454.5239868164063,454.6329956054688,438.7149963378906,438.7149963378906,438.7149963378906,96027400,1.56,2040.04,4712.53,-0.37067243593813526,130771.79487179487,2.822575242397174
2016-05-20,437.7929992675781,444.0539855957031,437.3890075683594,442.6759948730469,442.6759948730469,81987904,1.56,2052.32,4769.56,0.6019489813925416,131558.97435897437,0.6019489813925194
2016-05-23,439.3479919433594,444.3450012207031,438.822998046875,444.1549987792969,444.1549987792969,50582500,1.54,2048.04,4765.78,-0.2085444764948985,132989.61038961037,1.0874484523817785
2016-05-24,444.2909851074219,447.1000061035156,443.9299926757813,445.9809875488281,445.9809875488281,65783100,1.55,2076.06,4861.06,1.3681373410675546,133939.35483870967,0.7141493582219605
2016-05-25,446.06201171875,450.2980041503906,446.06201171875,449.5989990234375,449.5989990234375,65231000,1.58,2090.54,4894.89,0.6974750248066153,132312.6582278481,-1.2145023490821139
2016-05-26,449.6719970703125,453.6440124511719,447.89599609375,453.3840026855469,453.3840026855469,65203800,1.58,2090.1,4901.77,-0.02104719354808493,132284.81012658225,-0.021047193548096033
2016-05-27,453.52099609375,478.1489868164063,453.52099609375,473.4639892578125,473.4639892578125,164780992,1.58,2099.06,4933.5,0.4286876226017977,132851.8987341772,0.4286876226017977
2016-05-31,534.1909790039062,546.6179809570312,520.6619873046875,531.385986328125,531.385986328125,138450000,1.54,2096.96,4948.05,-0.10004478195001498,136166.23376623378,2.4947592496876503
2016-06-01,531.1069946289062,543.0800170898438,525.635986328125,536.9199829101562,536.9199829101562,86061800,1.54,2099.33,4952.25,0.1130207538531991,136320.12987012987,0.11302075385317689
2016-06-02,536.5150146484375,540.3519897460938,533.0780029296875,537.9719848632812,537.9719848632812,60378200,1.54,2105.26,4971.36,0.2824710741046177,136705.1948051948,0.2824710741046177
2016-06-03,537.6820068359375,574.6380004882812,536.9199829101562,569.1939697265625,569.1939697265625,122020000,1.52,2099.13,4942.52,-0.29117543676315805,138100.65789473685,1.0207827811741677
2016-06-06,574.6019897460938,586.469970703125,574.6019897460938,585.5369873046875,585.5369873046875,72138896,1.54,2109.41,4968.71,0.4897266962979874,136974.6753246753,-0.8153346893682412
2016-06-07,585.4450073242188,590.2589721679688,567.5139770507812,576.5969848632812,576.5969848632812,107770000,1.57,2112.13,4961.75,0.12894600859958416,134530.57324840766,-1.7843459533481765
2016-06-08,577.1669921875,582.8389892578125,573.1300048828125,581.64501953125,581.64501953125,80265800,1.59,2119.12,4974.64,0.3309455383901483,133277.98742138364,-0.9310789337908743
2016-06-09,582.2030029296875,582.2030029296875,570.9509887695312,574.6300048828125,574.6300048828125,71301000,1.56,2115.48,4958.62,-0.17176941371889187,135607.6923076923,1.7480042514018912
2016-06-10,575.8369750976562,579.1270141601562,573.3250122070312,577.469970703125,577.469970703125,66991900,1.52,2096.07,4894.55,-0.9175222644506098,137899.34210526317,1.689911360169094
2016-06-13,671.6539916992188,716.0040283203125,664.4869995117188,704.3759765625,704.3759765625,243295008,1.47,2079.06,4848.44,-0.8115186992800894,141432.6530612245,2.5622391680913292
2016-06-14,704.5040283203125,704.5040283203125,662.8040161132812,685.5590209960938,685.5590209960938,186694000,1.45,2075.32,4843.55,-0.17988898829277566,143125.5172413793,1.1969401291100912
2016-06-15,685.6849975585938,696.302978515625,672.5609741210938,694.468994140625,694.468994140625,99223800,1.47,2071.5,4834.93,-0.18406799915194894,140918.36734693876,-1.5421078903199437
2016-06-16,696.5230102539062,773.7219848632812,696.5230102539062,766.3079833984375,766.3079833984375,271633984,1.42,2077.99,4844.91,0.31329954139511784,146337.32394366196,3.845457975951283
2016-06-17,768.4869995117188,775.3560180664062,716.5560302734375,748.9089965820312,748.9089965820312,363320992,1.42,2071.22,4800.34,-0.3257956005563112,145860.56338028167,-0.3257956005563001
2016-06-20,763.927001953125,764.083984375,732.7269897460938,737.2260131835938,737.2260131835938,174511008,1.43,2083.25,4837.21,0.5808171029634712,145681.8181818182,-0.12254525439988617
2016-06-21,735.8829956054688,735.8829956054688,639.0700073242188,666.6519775390625,666.6519775390625,309944000,1.43,2088.9,4843.76,0.2712108484339337,146076.9230769231,0.2712108484339337
2016-06-22,665.9149780273438,678.6699829101562,587.4829711914062,596.1160278320312,596.1160278320312,266392992,1.44,2085.45,4833.32,-0.1651586959643958,144822.91666666666,-0.8584562050202083
2016-06-23,597.4429931640625,629.3270263671875,558.1389770507812,623.9769897460938,623.9769897460938,253462000,1.5,2113.32,4910.04,1.3364022153492305,140888.0,-2.717053873264741
2016-06-24,625.5750122070312,681.7269897460938,625.27197265625,665.2990112304688,665.2990112304688,224316992,1.42,2037.41,4707.98,-3.591978498287063,143479.57746478874,1.8394593327953679
2016-06-27,629.3489990234375,655.2750244140625,620.5239868164062,655.2750244140625,655.2750244140625,122134000,1.34,2000.54,4594.44,-1.809650487628911,149294.02985074624,4.052459931020103
2016-06-28,658.1019897460938,659.2479858398438,637.7730102539062,647.0009765625,647.0009765625,138384992,1.37,2036.09,4691.87,1.777020204544777,148619.70802919706,-0.4516736685474476
2016-06-29,644.1220092773438,644.6820068359375,628.2839965820312,639.8900146484375,639.8900146484375,142456000,1.4,2070.77,4779.25,1.703264590465059,147912.14285714287,-0.47609107933060946
2016-06-30,640.5910034179688,675.4030151367188,636.6079711914062,673.3369750976562,673.3369750976562,138980000,1.4,2098.86,4842.67,1.3565002390415248,149918.57142857145,1.3565002390415248
2016-07-01,672.5150146484375,686.1539916992188,669.593994140625,676.2960205078125,676.2960205078125,134431008,1.43,2102.95,4862.57,0.19486769007937,147059.44055944055,-1.90712254118105
2016-07-05,683.208984375,683.4910278320312,665.0659790039062,670.6270141601562,670.6270141601562,130476000,1.4,2088.55,4822.9,-0.6847523716683512,149182.1428571429,1.443431506081616
2016-07-06,670.4180297851562,681.8980102539062,670.4180297851562,677.3309936523438,677.3309936523438,134960992,1.43,2099.73,4859.16,0.5352996097771179,146834.26573426576,-1.5738325498685701
2016-07-07,678.0900268554688,682.4320068359375,611.833984375,640.56201171875,640.56201171875,258091008,1.43,2097.9,4876.81,-0.08715406266519565,146706.2937062937,-0.08715406266520676
2016-07-08,640.68798828125,666.7069702148438,636.4669799804688,666.5230102539062,666.5230102539062,141970000,1.43,2129.9,4956.76,1.5253348586681925,148944.05594405596,1.5253348586681925
2016-07-11,648.4840087890625,659.6290283203125,644.97998046875,647.6589965820312,647.6589965820312,107910000,1.42,2137.16,4988.64,0.34086107328981097,150504.22535211267,1.0474868554960715
2016-07-12,648.2830200195312,675.2589721679688,646.7789916992188,664.551025390625,664.551025390625,138172992,1.46,2152.14,5022.82,0.7009302064421963,147406.84931506848,-2.0579993882548497
2016-07-13,664.7969970703125,668.7000122070312,654.468017578125,654.468017578125,654.468017578125,131449000,1.45,2152.43,5005.73,0.013474959807435738,148443.44827586206,0.7032230629785197
2016-07-14,652.9229736328125,662.9019775390625,652.9229736328125,658.0780029296875,658.0780029296875,98511400,1.45,2163.75,5034.06,0.5259172191430128,149224.1379310345,0.525917219143035
2016-07-15,659.1710205078125,667.0770263671875,659.0399780273438,663.2550048828125,663.2550048828125,81673104,1.49,2161.74,5029.59,-0.09289428076257877,145083.22147651005,-2.774964232956867
2016-07-18,679.8090209960938,681.5549926757812,668.625,673.1060180664062,673.1060180664062,69465000,1.49,2166.89,5055.78,0.23823401519147414,145428.85906040267,0.23823401519145193
2016-07-19,672.7379760742188,673.2769775390625,667.6320190429688,672.864013671875,672.864013671875,61203300,1.44,2163.78,5036.37,-0.1435236675604079,150262.50000000003,3.3237150939826376
2016-07-20,672.8060302734375,672.9290161132812,663.3599853515625,665.6849975585938,665.6849975585938,94636400,1.46,2173.02,5089.93,0.4270304744474762,148836.98630136988,-0.9486822717778232
2016-07-21,665.22802734375,666.218994140625,660.4149780273438,665.0120239257812,665.0120239257812,60491800,1.52,2165.17,5073.9,-0.36124840084306165,142445.3947368421,-4.294357016599271
2016-07-22,664.9219970703125,666.5830078125,646.7219848632812,650.6190185546875,650.6190185546875,134169000,1.51,2175.03,5100.16,0.45539149350859454,144041.72185430463,1.1206589868430816
2016-07-25,661.2630004882812,661.8280029296875,653.39501953125,654.0969848632812,654.0969848632812,78176496,1.5,2168.48,5097.63,-0.30114527155947757,144565.33333333334,0.363513759963463
2016-07-26,654.2260131835938,656.2249755859375,645.8790283203125,651.7839965820312,651.7839965820312,225135008,1.5,2169.18,5110.05,0.03228067586511507,144612.0,0.03228067586511507
2016-07-27,651.6270141601562,657.4559936523438,648.447021484375,654.3519897460938,654.3519897460938,147460992,1.49,2166.58,5139.81,-0.11986096128490109,145408.05369127516,0.5504755423306307
2016-07-28,654.4920043945312,657.594970703125,654.4920043945312,655.0349731445312,655.0349731445312,86428400,1.52,2170.06,5154.98,0.16062180948777094,142767.1052631579,-1.8162325683310665
2016-07-29,655.1110229492188,657.7960205078125,654.7860107421875,656.9920043945312,656.9920043945312,60703500,1.49,2173.6,5162.13,0.16312913007012764,145879.1946308725,2.179836427991022
2016-08-01,624.6019897460938,626.1190185546875,605.8839721679688,606.27197265625,606.27197265625,121887000,1.46,2170.84,5184.2,-0.12697828487301388,148687.67123287675,1.9252070928350795
2016-08-02,606.39697265625,612.8480224609375,531.333984375,547.4650268554688,547.4650268554688,330932992,1.44,2157.03,5137.73,-0.6361592747507805,149793.75000000003,0.7438940686554485
2016-08-03,548.656005859375,573.3599853515625,541.5469970703125,566.35498046875,566.35498046875,207982000,1.46,2163.79,5159.74,0.313393879547319,148204.79452054793,-1.060762200994425
2016-08-04,566.3289794921875,579.4959716796875,565.7769775390625,578.2890014648438,578.2890014648438,125292000,1.47,2164.25,5166.25,0.021258994634409945,147227.89115646257,-0.6591577332202392
2016-08-05,578.281005859375,578.281005859375,569.9819946289062,575.0430297851562,575.0430297851562,66127900,1.5,2182.87,5221.12,0.8603442301027941,145524.66666666666,-1.1568626544992466
2016-08-08,592.7360229492188,592.9940185546875,588.0469970703125,591.0540161132812,591.0540161132812,61194100,1.51,2180.89,5213.14,-0.09070627201803738,144429.8013245033,-0.7523572238589793
2016-08-09,591.0380249023438,591.0910034179688,584.7930297851562,587.801025390625,587.801025390625,92228096,1.49,2181.74,5225.48,0.03897491391129382,146425.50335570468,1.3817799463127889
2016-08-10,587.6480102539062,599.9840087890625,586.3709716796875,592.10302734375,592.10302734375,102905000,1.44,2175.49,5204.58,-0.2864685984581117,151075.69444444444,3.1758067974287707
2016-08-11,592.1240234375,597.5419921875,589.1199951171875,589.1199951171875,589.1199951171875,74514400,1.47,2185.79,5228.4,0.47345655461528136,148693.19727891157,-1.5770221505809423
2016-08-12,588.7979736328125,589.9099731445312,583.8109741210938,587.5590209960938,587.5590209960938,69218000,1.44,2184.05,5232.89,-0.07960508557545154,151670.1388888889,2.00206980847506
2016-08-15,570.4940185546875,573.5800170898438,563.239990234375,567.239990234375,567.239990234375,57262300,1.45,2190.15,5262.02,0.2792976351273957,151044.8275862069,-0.4122837278734859
2016-08-16,567.2429809570312,581.7379760742188,566.7160034179688,577.4390258789062,577.4390258789062,58405200,1.44,2178.15,5227.11,-0.5479076775563363,151260.4166666667,0.14273185246063136
2016-08-17,577.760986328125,580.8939819335938,571.4299926757812,573.2160034179688,573.2160034179688,54443000,1.47,2182.22,5228.66,0.1868558180106783,148450.3401360544,-1.8577738925609655
2016-08-18,573.7069702148438,577.7919921875,573.4299926757812,574.3179931640625,574.3179931640625,59896600,1.47,2187.02,5240.15,0.2199594907937863,148776.87074829932,0.2199594907937863
2016-08-19,574.3389892578125,578.2379760742188,574.1820068359375,575.6300048828125,575.6300048828125,50631600,1.48,2183.87,5238.38,-0.1440316046492529,147558.78378378376,-0.8187340938070387
2016-08-22,581.3109741210938,588.447998046875,580.593994140625,586.7529907226562,586.7529907226562,72844000,1.47,2182.64,5244.6,-0.056322033820699335,148478.91156462586,0.6235669319356374
2016-08-23,586.77099609375,589.4739990234375,581.6339721679688,583.4149780273438,583.4149780273438,85349200,1.48,2186.9,5260.08,0.19517648352453953,147763.51351351352,-0.4818179521749455
2016-08-24,583.4119873046875,583.5900268554688,579.85498046875,580.1820068359375,580.1820068359375,56328200,1.48,2175.44,5217.69,-0.5240294480771901,146989.1891891892,-0.5240294480771901
2016-08-25,580.1799926757812,580.4509887695312,575.1669921875,577.760986328125,577.760986328125,136130000,1.49,2172.47,5212.2,-0.1365241054683275,145803.35570469795,-0.8067487759014225
2016-08-26,577.7529907226562,580.6229858398438,576.8579711914062,579.6510009765625,579.6510009765625,48856800,1.47,2169.04,5218.92,-0.15788480393283955,147553.74149659864,1.2005113211837282
2016-08-29,574.0709838867188,576.2780151367188,573.4650268554688,574.1069946289062,574.1069946289062,110398000,1.46,2180.38,5232.33,0.5228119352340244,149341.09589041097,1.2113243457493317
2016-08-30,574.114013671875,578.3569946289062,574.114013671875,577.5029907226562,577.5029907226562,70342400,1.46,2176.12,5222.99,-0.19537878718389745,149049.31506849313,-0.19537878718390855
2016-08-31,577.5910034179688,577.8610229492188,573.6420288085938,575.4719848632812,575.4719848632812,75840896,1.47,2170.95,5213.22,-0.23757880999210057,147683.67346938772,-0.9162347364547352
2016-09-01,575.5460205078125,576.3109741210938,571.8140258789062,572.302978515625,572.302978515625,76923400,1.45,2170.86,5227.21,-0.004145650521647504,149714.4827586207,1.3751075129194268
2016-09-02,572.4099731445312,575.6430053710938,570.8109741210938,575.5369873046875,575.5369873046875,79910800,1.47,2179.98,5249.9,0.42011000248749486,148297.95918367346,-0.9461499975463528
2016-09-06,606.5059814453125,610.8300170898438,605.0910034179688,610.4359741210938,610.4359741210938,78529104,1.49,2186.48,5275.91,0.2981678730997528,146743.62416107382,-1.0481162594250693
2016-09-07,610.572998046875,614.5449829101562,608.5130004882812,614.5440063476562,614.5440063476562,75032400,1.51,2186.16,5283.93,-0.014635395704520882,144778.80794701987,-1.3389448606620724
2016-09-08,614.635009765625,628.77001953125,613.843994140625,626.3159790039062,626.3159790039062,86713000,1.52,2181.3,5259.48,-0.2223076078603392,143506.57894736843,-0.8787397946507403
2016-09-09,626.3519897460938,626.8300170898438,620.2630004882812,622.8610229492188,622.8610229492188,64550200,1.5,2127.81,5125.91,-2.4522073992573334,141854.0,-1.151570164580773
2016-09-12,607.0050048828125,608.458984375,605.4110107421875,608.2429809570312,608.2429809570312,72812304,1.51,2159.04,5211.89,1.4677062331693191,142982.78145695364,0.7957346687112565
2016-09-13,608.0250244140625,611.1929931640625,606.9249877929688,609.2410278320312,609.2410278320312,86920600,1.49,2127.02,5155.25,-1.4830665480954464,142753.02013422817,-0.16069160243231684
2016-09-14,608.8410034179688,611.9520263671875,608.4099731445312,610.6840209960938,610.6840209960938,47877700,1.49,2125.77,5173.77,-0.05876766556026647,142669.12751677854,-0.05876766556025537
2016-09-15,610.5880126953125,611.0859985351562,607.155029296875,607.155029296875,607.155029296875,59464600,1.49,2147.26,5249.69,1.010927804983619,144111.40939597317,1.010927804983619
2016-09-16,607.2459716796875,609.260986328125,606.7349853515625,606.9730224609375,606.9730224609375,64963400,1.51,2139.16,5244.57,-0.37722492851356426,141666.2251655629,-1.6967318831027867
2016-09-19,609.8709716796875,610.9320068359375,608.27001953125,609.2269897460938,609.2269897460938,54796400,1.5,2139.12,5235.03,-0.0018698928551330596,142608.0,0.6647843078591675
2016-09-20,609.2540283203125,609.5250244140625,607.93798828125,608.31201171875,608.31201171875,72710896,1.49,2139.76,5241.35,0.029918845132592686,143608.05369127518,0.701260582348251
2016-09-21,603.5880126953125,603.5880126953125,595.8829956054688,597.1489868164062,597.1489868164062,82776200,1.51,2163.12,5295.18,1.0917112199498868,143252.98013245032,-0.24725184256599864
2016-09-22,597.2789916992188,598.4869995117188,596.2130126953125,596.2979736328125,596.2979736328125,67085300,1.55,2177.18,5339.52,0.6499870557343135,140463.2258064516,-1.9474319650588434
2016-09-23,596.198974609375,603.2050170898438,595.7860107421875,602.8419799804688,602.8419799804688,51067000,1.57,2164.69,5305.75,-0.5736778768866024,137878.3439490446,-1.840255228773413
2016-09-26,600.8070068359375,608.1430053710938,600.3489990234375,608.0430297851562,608.0430297851562,59153800,1.54,2146.1,5257.49,-0.858783474770064,139357.14285714284,1.0725389250720863
2016-09-27,608.02197265625,608.2479858398438,604.1099853515625,606.166015625,606.166015625,49422400,1.52,2159.93,5305.71,0.6444247705139627,142100.65789473683,1.968693517494402
2016-09-28,606.2429809570312,606.5900268554688,604.6069946289062,604.72802734375,604.72802734375,48722600,1.56,2171.37,5318.55,0.5296467941090732,139190.3846153846,-2.04803645702194
2016-09-29,605.0189819335938,606.823974609375,604.8480224609375,605.6929931640625,605.6929931640625,55658600,1.54,2151.13,5269.15,-0.9321304061491009,139683.76623376622,0.35446530286193934
2016-09-30,605.7150268554688,609.7349853515625,604.1420288085938,609.7349853515625,609.7349853515625,56122400,1.6,2168.27,5312.0,0.7967905240501505,135516.87499999997,-2.983089120601745
2016-10-03,610.968017578125,612.5679931640625,610.4550170898438,612.1329956054688,612.1329956054688,46798300,1.63,2161.2,5300.87,-0.3260664031693561,132588.95705521473,-2.1605559785711215
2016-10-04,612.052001953125,612.0540161132812,609.47900390625,610.2039794921875,610.2039794921875,49801600,1.62,2150.49,5289.66,-0.4955580233203749,132746.2962962963,0.11866692715294391
2016-10-05,610.218017578125,613.8140258789062,609.6170043945312,612.510986328125,612.510986328125,68077504,1.62,2159.73,5316.02,0.4296695171798204,133316.66666666666,0.4296695171797982
2016-10-06,612.469970703125,613.8189697265625,611.468994140625,613.02099609375,613.02099609375,56812100,1.64,2160.77,5306.85,0.04815416741907885,131754.26829268291,-1.1719452736470015
2016-10-07,612.6079711914062,617.9119873046875,611.8209838867188,617.1209716796875,617.1209716796875,64071400,1.63,2153.74,5292.4,-0.3253469827885547,132131.28834355826,0.28615395596736093
2016-10-11,619.2379760742188,642.0800170898438,618.5,641.072021484375,641.072021484375,103590000,1.64,2136.73,5246.79,-0.7897889253113077,130288.41463414635,-1.3947292367423314
2016-10-12,640.8709716796875,641.3369750976562,635.9650268554688,636.1920166015625,636.1920166015625,92370200,1.64,2139.18,5239.02,0.11466118788989732,130437.80487804877,0.11466118788989732
2016-10-13,636.030029296875,638.8330078125,635.0289916992188,636.7860107421875,636.7860107421875,61620700,1.63,2132.55,5213.33,-0.30993184304264343,130831.28834355829,0.3016636671227424
2016-10-14,637.0079956054688,641.2849731445312,637.0079956054688,640.3779907226562,640.3779907226562,58144600,1.67,2132.98,5214.16,0.020163653841631657,127723.35329341318,-2.3755288887653547
2016-10-17,641.8179931640625,642.3280029296875,638.6630249023438,639.1929931640625,639.1929931640625,58063600,1.68,2126.5,5199.82,-0.3038003169274939,126577.38095238096,-0.8972300769457764
2016-10-18,639.4110107421875,640.7360229492188,635.9959716796875,637.9600219726562,637.9600219726562,65546700,1.66,2139.6,5243.84,0.6160357394780158,128891.56626506023,1.8282771339295456
2016-10-19,638.1339721679688,638.8740234375,628.0130004882812,630.52001953125,630.52001953125,69381696,1.68,2144.29,5246.41,0.21919985043934442,127636.30952380951,-0.973885862065893
2016-10-20,630.6630249023438,631.9169921875,628.2579956054688,630.8569946289062,630.8569946289062,56957300,1.68,2141.34,5241.83,-0.13757467506726462,127460.71428571429,-0.13757467506726462
2016-10-21,630.8250122070312,634.093994140625,630.6939697265625,632.8280029296875,632.8280029296875,55951000,1.67,2141.16,5257.4,-0.008405951413614776,128213.1736526946,0.5903461087575668
2016-10-24,657.1610107421875,657.2520141601562,652.594970703125,653.760986328125,653.760986328125,62218200,1.66,2151.33,5309.83,0.4749761811354558,129598.19277108433,1.0802471219856669
2016-10-25,654.0020141601562,664.4240112304688,653.697998046875,657.5880126953125,657.5880126953125,90378800,1.7,2143.16,5283.4,-0.37976507555791406,126068.23529411764,-2.723770603191855
2016-10-26,657.677978515625,679.72802734375,657.677978515625,678.3040161132812,678.3040161132812,88877104,1.71,2139.43,5250.27,-0.17404206872095873,125112.86549707601,-0.7578196004828119
2016-10-27,678.2139892578125,688.593994140625,678.0399780273438,688.31298828125,688.31298828125,96105296,1.72,2133.04,5215.97,-0.29867768517781723,124013.95348837209,-0.8783365358453921
2016-10-28,688.0,690.4439697265625,684.1619873046875,689.6510009765625,689.6510009765625,81145504,1.73,2126.41,5190.1,-0.3108239882983921,122913.87283236993,-0.8870619999267304
2016-10-31,702.6400146484375,709.2890014648438,691.6820068359375,700.9719848632812,700.9719848632812,97064400,1.73,2126.15,5189.13,-0.012227181023405365,122898.84393063585,-0.012227181023394262
