<<<<<<< HEAD
<<<<<<< HEAD
=======
>>>>>>> 2bd2a29 (finished project)
Date,Open,High,Low,BTC Close Price,Adj Close,Volume,Open % Change,High % Change,Low % Change,BTC Close Price % Change,Adj Close % Change,Volume % Change,Inflation Rate,s&p_500,s&p_500 % Change,NASDAQ,NASDAQ % Change,DOWJONES,DOWJONES % Change
2016-09-09,626.3519897460938,626.8300170898438,620.2630004882812,622.8610229492188,622.8610229492188,64550200.0,1.906331366470116,-0.3085392720938773,1.0457064675924332,-0.5516314720538151,-0.5516314720538151,-25.55879741215273,1.5,2127.81,-2.452207399257333,5125.91,-2.539604675747409,18085.45,-2.1345342049825966
2016-09-12,607.0050048828125,608.458984375,605.4110107421875,608.2429809570312,608.2429809570312,72812304.0,-2.633682060986009,-3.2376632046772102,0.8168160598616359,0.2511849523624709,0.2511849523624709,-1.0847538676389878,1.51,2159.04,1.4677062331693191,5211.89,1.6773607027825488,18325.07,1.3249324733418222
2016-09-13,608.0250244140625,611.1929931640625,606.9249877929688,609.2410278320312,609.2410278320312,86920600.0,0.1680413708363026,0.4493332926739146,0.2500742510324061,0.1640868709129384,0.1640868709129384,19.37625267289991,1.49,2127.02,-1.4830665480954464,5155.25,-1.0867458829714405,18066.75,-1.4096535511187613
2016-09-14,608.8410034179688,611.9520263671875,608.4099731445312,610.6840209960938,610.6840209960938,47877700.0,0.1342015494662618,0.124188793329516,0.2446736221823009,0.2368509503040794,0.2368509503040794,-44.91789058059884,1.49,2125.77,-0.0587676655602664,5173.77,0.3592454294166325,18034.77,-0.1770102536427398
2016-09-15,610.5880126953125,611.0859985351562,607.155029296875,607.155029296875,607.155029296875,59464600.0,0.2869401481727207,-0.1415189091165114,-0.2062661532601373,-0.5778752313614799,-0.5778752313614799,24.201037226098983,1.49,2147.26,1.010927804983619,5249.69,1.467401913884836,18212.48,0.98537436296664
2016-09-16,607.2459716796875,609.260986328125,606.7349853515625,606.9730224609375,606.9730224609375,64963400.0,-0.5473479574013007,-0.2986506336924766,-0.0691823216549702,-0.0299769955209416,-0.0299769955209416,9.247182357234385,1.51,2139.16,-0.3772249285135642,5244.57,-0.0975295684126131,18123.8,-0.4869188600344354
2016-09-19,609.8709716796875,610.9320068359375,608.27001953125,609.2269897460938,609.2269897460938,54796400.0,0.5917948452590194,0.1268502242060876,0.3984447447675787,-0.1060930071688059,-0.1060930071688059,12.565890294457205,1.5,2139.12,-0.001869892855133,5235.03,-0.1819024247936451,18120.17,-0.02002891225902914
2016-09-20,609.2540283203125,609.5250244140625,607.93798828125,608.31201171875,608.31201171875,72710896.0,-0.1011596531108605,-0.230300983764442,-0.0545861606422559,-0.15018671902981,-0.15018671902981,32.69283383579944,1.49,2139.76,0.0299188451325926,5241.35,0.1207251916417018,18129.96,0.05402819068474063
2016-09-21,603.5880126953125,603.5880126953125,595.8829956054688,597.1489868164062,597.1489868164062,82776200.0,-0.9299923121757536,-0.9740390436729474,-1.9829313035467424,-1.8350821103800483,-1.8350821103800483,13.842910146506782,1.51,2163.12,1.0917112199498868,5295.18,1.0270254800766931,18293.7,0.9031459528868302
2016-09-22,597.2789916992188,598.4869995117188,596.2130126953125,596.2979736328125,596.2979736328125,67085300.0,-1.045252865099311,-0.8451150580037647,0.0553828674886736,-0.1425127066079112,-0.1425127066079112,-18.95581096981983,1.55,2177.18,0.6499870557343135,5339.52,0.8373653020294025,18392.46,0.539857983896086
2016-09-23,596.198974609375,603.2050170898438,595.7860107421875,602.8419799804688,602.8419799804688,51067000.0,-0.1808228825814217,0.7883241544050623,-0.071619026091807,1.0974389712895327,1.0974389712895327,-23.87751116861667,1.57,2164.69,-0.5736778768866024,5305.75,-0.6324538535299129,18261.45,-0.7123027588479158
2016-09-26,600.8070068359375,608.1430053710938,600.3489990234375,608.0430297851562,608.0430297851562,59153800.0,-0.3221932389847914,0.7892234048170632,0.1063846569163473,1.2011865582587822,1.2011865582587822,74.09543878650177,1.54,2146.1,-0.858783474770064,5257.49,-0.9095792300805816,18094.83,-0.9124138554167383
2016-09-27,608.02197265625,608.2479858398438,604.1099853515625,606.166015625,606.166015625,49422400.0,1.200879107304198,0.0172624642267971,0.6264666609326897,-0.3086975868828667,-0.3086975868828667,-16.451014136031837,1.52,2159.93,0.6444247705139627,5305.71,0.9171676978938724,18228.3,0.7376140035579182
2016-09-28,606.2429809570312,606.5900268554688,604.6069946289062,604.72802734375,604.72802734375,48722600.0,-0.2925867450886521,-0.2725794450573859,0.0822713230032912,-0.2372268065485849,-0.2372268065485849,-1.4159571368448365,1.56,2171.37,0.5296467941090732,5318.55,0.2420034264971171,18339.24,0.6086140781093263
2016-09-29,605.0189819335938,606.823974609375,604.8480224609375,605.6929931640625,605.6929931640625,55658600.0,-0.2018990836818002,0.0385676888093655,0.0398652073450023,0.1595702161434564,0.1595702161434564,14.235693497473443,1.54,2151.13,-0.9321304061491008,5269.15,-0.928824585648358,18143.45,-1.0676014927554323
2016-09-30,605.7150268554688,609.7349853515625,604.1420288085938,609.7349853515625,609.7349853515625,56122400.0,0.1150451378650219,0.4797125466345253,-0.1167224866622351,0.6673334895926697,0.6673334895926697,0.8332944055366109,1.6,2168.27,0.7967905240501505,5312.0,0.8132241443117083,18308.15,0.9077656123835265
2016-10-03,610.968017578125,612.5679931640625,610.4550170898438,612.1329956054688,612.1329956054688,46798300.0,-0.4853799471991271,-0.2340390888221244,0.1267890876291311,0.2031401194242388,0.2031401194242388,19.231945130930605,1.63,2161.2,-0.3260664031693561,5300.87,-0.2095256024096436,18253.85,-0.2965892239248813
2016-10-04,612.052001953125,612.0540161132812,609.47900390625,610.2039794921875,610.2039794921875,49801600.0,0.1774208049869718,-0.0839053062708039,-0.1598828998484736,-0.3151302293994518,-0.3151302293994518,6.417540808106281,1.62,2150.49,-0.4955580233203749,5289.66,-0.2114747201874434,18168.45,-0.4678465090925954
2016-10-05,610.218017578125,613.8140258789062,609.6170043945312,612.510986328125,612.510986328125,68077504.0,-0.2996451885048268,0.2875579147085139,0.0226423695314892,0.3780714176687905,0.3780714176687905,36.697423375955786,1.62,2159.73,0.4296695171798204,5316.02,0.4983307055651975,18281.03,0.6196455944232904
2016-10-06,612.469970703125,613.8189697265625,611.468994140625,613.02099609375,613.02099609375,56812100.0,0.3690407461152567,0.0008054308712202,0.3037956180262924,0.0832654069900629,0.0832654069900629,-16.547909864615484,1.64,2160.77,0.0481541674190788,5306.85,-0.1724974699117032,18268.5,-0.06854099577540129
2016-10-07,612.6079711914062,617.9119873046875,611.8209838867188,617.1209716796875,617.1209716796875,64071400.0,0.0225317966402238,0.6668118419260294,0.0575646107107141,0.6688148712789665,0.6688148712789665,12.777735728832408,1.63,2153.74,-0.3253469827885547,5292.4,-0.2722895879853526,18240.49,-0.15332402769794307
2016-10-11,619.2379760742188,642.0800170898438,618.5,641.072021484375,641.072021484375,103590000.0,0.391677745880381,3.3416099572540325,0.373740611416351,3.5667554560928183,3.5667554560928183,53.50964026907443,1.64,2136.73,-1.2446502685264704,5246.79,-1.536593558993149,18128.66,-1.0932378346056315
2016-10-12,640.8709716796875,641.3369750976562,635.9650268554688,636.1920166015625,636.1920166015625,92370200.0,3.4934865821077965,-0.1157242045244255,2.823771520690177,-0.7612256843642973,-0.7612256843642973,-10.83096824017762,1.64,2139.18,0.1146611878898973,5239.02,-0.1480905467914572,18144.2,0.08572062138072489
2016-10-13,636.030029296875,638.8330078125,635.0289916992188,636.7860107421875,636.7860107421875,61620700.0,-0.7553692703735182,-0.3904292723454716,-0.1471834325353138,0.0933671163932503,0.0933671163932503,-33.28941585056653,1.63,2132.55,-0.3099318430426434,5213.33,-0.490358883913411,18098.94,-0.24944610398915934
2016-10-14,637.0079956054688,641.2849731445312,637.0079956054688,640.3779907226562,640.3779907226562,58144600.0,0.1537610275532008,0.383819449221523,0.3116399301635875,0.5640795997202019,0.5640795997202019,-5.641123843124141,1.67,2132.98,0.0201636538416316,5214.16,0.015920726292018,18138.38,0.2179133142603984
2016-10-17,641.8179931640625,642.3280029296875,638.6630249023438,639.1929931640625,639.1929931640625,58063600.0,0.4279546347076168,-0.0886621696019274,-0.0372477228639533,-0.3799673569001127,-0.3799673569001127,44.085205009665465,1.68,2126.5,-0.3038003169274939,5199.82,-0.2750203292572584,18086.4,-0.28657465550947503
2016-10-18,639.4110107421875,640.7360229492188,635.9959716796875,637.9600219726562,637.9600219726562,65546700.0,-0.3750257000444845,-0.24784533341341,-0.4175994411237504,-0.1928949792304402,-0.1928949792304402,12.88776445139468,1.66,2139.6,0.6160357394780158,5243.84,0.8465677658072934,18161.94,0.4176618895965767
2016-10-19,638.1339721679688,638.8740234375,628.0130004882812,630.52001953125,630.52001953125,69381696.0,-0.1997210796755633,-0.290603219583041,-1.255192099774305,-1.1662176602227792,-1.1662176602227792,5.850784250008001,1.68,2144.29,0.2191998504393444,5246.41,0.0490098858851428,18202.62,0.2239848826722346
2016-10-20,630.6630249023438,631.9169921875,628.2579956054688,630.8569946289062,630.8569946289062,56957300.0,-1.1707490262967135,-1.088951967802243,0.0390111537495352,0.053443996577096,0.053443996577096,-17.90731088499191,1.68,2141.34,-0.1375746750672646,5241.83,-0.0872977902985128,18162.35,-0.22123188859626275
2016-10-21,630.8250122070312,634.093994140625,630.6939697265625,632.8280029296875,632.8280029296875,55951000.0,0.0256852389138639,0.3445075824894283,0.3877346787677815,0.3124334544218898,0.3124334544218898,-1.7667621182886115,1.67,2141.16,-0.0084059514136147,5257.4,0.2970336695390596,18145.71,-0.09161810008065929
2016-10-24,657.1610107421875,657.2520141601562,652.594970703125,653.760986328125,653.760986328125,62218200.0,-0.0699431674639483,-0.5864232236188927,-0.1974374205891194,-0.5037503770162544,-0.5037503770162544,14.215065369915523,1.66,2151.33,0.4749761811354558,5309.83,0.9972610035378748,18223.03,0.42610622565883993
2016-10-25,654.0020141601562,664.4240112304688,653.697998046875,657.5880126953125,657.5880126953125,90378800.0,-0.4807035917215319,1.0912095993310889,0.1690217352673606,0.5853861651613945,0.5853861651613945,45.26103294534396,1.7,2143.16,-0.379765075557914,5283.4,-0.4977560486870591,18169.27,-0.2950113126082732
2016-10-26,657.677978515625,679.72802734375,657.677978515625,678.3040161132812,678.3040161132812,88877104.0,0.5620723294238239,2.3033508504515465,0.6088408532137768,3.150301255197508,3.150301255197508,-1.6615577989528507,1.71,2139.43,-0.1740420687209587,5250.27,-0.6270583336487667,18199.33,0.16544418130173266
2016-10-27,678.2139892578125,688.593994140625,678.0399780273438,688.31298828125,688.31298828125,96105296.0,3.1225024119763134,1.3043403302820389,3.0960439876177137,1.475587926682298,1.475587926682298,8.132794245861108,1.72,2133.04,-0.2986776851778172,5215.97,-0.6532997350612524,18169.68,-0.1629180854460066
2016-10-28,688.0,690.4439697265625,684.1619873046875,689.6510009765625,689.6510009765625,81145504.0,1.442909007656512,0.2686598491533853,0.9028979817908178,0.1943901565265582,0.1943901565265582,-15.566043311494504,1.73,2126.41,-0.3108239882983921,5190.1,-0.4959767790075453,18161.19,-0.046726194407398225
2016-10-31,702.6400146484375,709.2890014648438,691.6820068359375,700.9719848632812,700.9719848632812,97064400.0,-1.607292718384079,-0.6762159224328546,-0.6881752996175772,-0.1270942506265582,-0.1270942506265582,-3.5768141856653224,1.73,2126.15,-0.0122271810234053,5189.13,-0.0186894279493698,18142.42,-0.10335225830465644
2016-11-01,701.3369750976562,736.4520263671875,701.3369750976562,729.7930297851562,729.7930297851562,130527000.0,-0.1854490953569154,3.829613154334255,1.3958680674498014,4.111582993933238,4.111582993933238,34.47463745719337,1.72,2111.72,-0.6786915316417175,5153.58,-0.6850859392614983,18037.1,-0.580517924290147
2016-11-02,730.0659790039062,740.8289794921875,722.3489990234375,740.8289794921875,740.8289794921875,84865200.0,4.096319590486397,0.5943297008212278,2.995995458938338,1.5122026734456728,1.5122026734456728,-34.98264726838125,1.7,2097.94,-0.652548633341532,5105.57,-0.931585422172554,17959.64,-0.429448192891313
2016-11-03,742.3460083007812,745.7730102539062,678.156005859375,688.7000122070312,688.7000122070312,172808000.0,1.6820437672811162,0.6673646548097656,-6.117955894423355,-7.036572370709482,-7.036572370709482,103.6264570165392,1.68,2088.66,-0.4423386750812774,5058.41,-0.9236970602694684,17930.67,-0.16130612863064497
2016-11-04,689.1240234375,706.9299926757812,685.56298828125,703.2349853515625,703.2349853515625,99907696.0,-7.169431002276894,-5.208423614700197,1.0922239658540889,2.1104941029334467,2.1104941029334467,-42.18572288319985,1.68,2085.18,-0.166614001321419,5046.37,-0.2380194567067506,17888.28,-0.236410574730328
2016-11-07,710.7360229492188,710.7360229492188,699.9030151367188,703.1309814453125,703.1309814453125,65047100.0,0.98378702198616,-0.493095307006608,0.0490333322834546,-1.17930176908132,-1.17930176908132,8.588833131337402,1.71,2131.52,2.2223501088635134,5166.17,2.3739836753943866,18259.6,2.075772516977592
2016-11-08,703.0889892578125,712.9869995117188,702.3900146484375,709.8480224609375,709.8480224609375,79660800.0,-1.0759316320670842,0.3167106337398584,0.3553348761089259,0.9553043732787758,0.9553043732787758,22.466335931963144,1.73,2139.56,0.3771956162738288,5193.49,0.528825028986657,18332.74,0.40055641963681055
2016-11-09,709.8250122070312,740.0460205078125,708.6099853515625,723.2730102539062,723.2730102539062,132429000.0,0.9580612201492976,3.7951633079740255,0.8855437254811083,1.8912481782264123,1.8912481782264123,66.24111231622078,1.82,2163.26,1.1077043878180648,5251.07,1.1086956940323356,18589.69,1.4015908151209011
2016-11-10,722.843994140625,723.0180053710938,711.2100219726562,715.5339965820312,715.5339965820312,68807800.0,1.834111465460242,-2.300940031409704,0.3669206862508156,-1.0699989578151436,-1.0699989578151436,-48.04174312272992,1.88,2167.48,0.1950759501862853,5208.8,-0.8049787947980058,18807.88,1.1737151076752994
2016-11-14,701.9970092773438,706.2839965820312,699.8079833984375,705.02099609375,705.02099609375,62993000.0,-0.4536291587685648,0.1456174857296766,1.817649973106228,0.4259057234537566,0.4259057234537566,-21.57060097639765,1.83,2164.2,-0.0115502783617049,5218.4,-0.3572581060928614,18868.69,0.1115788379034699
2016-11-15,705.7940063476562,715.718017578125,705.260009765625,711.6190185546875,711.6190185546875,72038496.0,0.5408850778753749,1.335726285990968,0.7790746171129959,0.9358618392210528,0.9358618392210528,14.35952566158145,1.82,2180.39,0.7480824323075508,5275.62,1.0965046757626995,18923.06,0.28814930978251496
2016-11-16,711.1669921875,747.614990234375,709.0390014648438,744.197998046875,744.197998046875,141294000.0,0.7612682725442577,4.456639608457014,0.5358295730498952,4.578149071726068,4.578149071726068,96.13679885821048,1.83,2176.94,-0.1582285737872446,5294.58,0.3593890386343279,18868.14,-0.2902279018298426
2016-11-17,744.8759765625,755.64501953125,739.510986328125,740.9769897460938,740.9769897460938,108579000.0,4.73995344909266,1.074086180957612,4.297645799501493,-0.4328160394457825,-0.4328160394457825,-23.153849420357552,1.87,2187.12,0.4676288735564471,5333.97,0.7439683600965585,18903.82,0.1891018404569733
2016-11-18,740.7050170898438,752.8820190429688,736.8900146484375,751.5850219726562,751.5850219726562,87363104.0,-0.5599535498385433,-0.3656479453798544,-0.3544195729533794,1.431627752731912,1.431627752731912,-19.53959421250886,1.9,2181.9,-0.2386700318226631,5321.51,-0.2335971143444748,18867.93,-0.18985580692155724
2016-11-21,731.2650146484375,741.7219848632812,730.510009765625,739.2479858398438,739.2479858398438,60802400.0,-2.741666264841358,-1.8210933394862905,1.7502814382365228,1.1247185260575776,1.1247185260575776,-60.5476394404215,1.91,2198.18,0.7461386864659136,5368.86,0.8897850422154407,18956.69,0.47042786357591737
2016-11-22,739.6430053710938,753.8699951171875,736.5269775390625,751.3469848632812,751.3469848632812,129906000.0,1.1456846088396588,1.6378118084426907,0.8236667113388219,1.636663102935887,1.636663102935887,113.65275054932044,1.9,2202.94,0.2165427762967686,5386.35,0.3257674813647693,19023.87,0.35438676266794644
2016-11-23,751.7410278320312,752.25,738.9240112304688,744.593994140625,744.593994140625,76543800.0,1.6356569822312703,-0.2148905152984159,0.3254509019364526,-0.898784564083277,-0.898784564083277,-41.07754838113713,1.92,2204.72,0.0808011112422457,5380.68,-0.1052660892812418,19083.18,0.3117662179146663
2016-11-25,740.4420166015625,741.6489868164062,734.5910034179688,741.6489868164062,741.6489868164062,67807600.0,-0.5610886818809502,-0.6939959194497969,0.1501060952777244,0.1837100576763228,0.1837100576763228,-21.079893392050145,1.89,2213.35,0.3914329257229898,5398.92,0.3389906108521634,19152.14,0.36136534896176187
2016-11-28,732.4840087890625,738.0059814453125,732.4840087890625,735.81298828125,735.81298828125,61888600.0,-0.4015303666572656,-0.136941714332528,0.1913576088088175,0.5160976285722985,0.5160976285722985,17.65490914759571,1.85,2201.72,-0.5254478505433036,5368.81,-0.5577041334192678,19097.9,-0.28320594983117786
2016-11-29,736.3289794921875,737.4710083007812,734.5590209960938,735.60400390625,735.60400390625,68511104.0,0.5249221357721545,-0.0724889984608956,0.2832843013817587,-0.0284018328472468,-0.0284018328472468,10.700684778779944,1.86,2204.66,0.133531965917566,5379.92,0.2069359876769594,19121.6,0.12409741385177586
2016-11-30,736.2839965820312,747.9290161132812,736.2650146484375,745.6909790039062,745.6909790039062,84070800.0,-0.0061090777911942,1.4180907038768176,0.2322473216693099,1.371250706098892,1.371250706098892,22.71120313577197,1.94,2198.81,-0.2653470376384526,5323.68,-1.0453687043673443,19123.58,0.010354782026622544
2016-12-01,746.0460205078125,758.2750244140625,746.0460205078125,756.7739868164062,756.7739868164062,80461904.0,1.3258503472978411,1.383287461495453,1.3284626683023104,1.48627355359785,1.48627355359785,-4.29268664030793,1.97,2191.08,-0.3515537950072978,5251.11,-1.3631548102064903,19191.93,0.3574121581837675
2016-12-02,757.5449829101562,781.2960205078125,757.5449829101562,777.9439697265625,777.9439697265625,127605000.0,1.5413207880281554,3.0359691869765726,1.5413207880281554,2.797398335428269,2.797398335428269,58.59057971086541,1.91,2191.95,0.0397064461361562,5255.65,0.0864579108036167,19170.42,-0.11207835793483056
2016-12-05,773.3939819335938,773.468017578125,751.7130126953125,758.7000122070312,758.7000122070312,106363000.0,0.2275654444443331,-0.052203942560991,-2.141217507379489,-1.960530538438832,-1.960530538438832,75.63852115083252,1.94,2204.71,0.5821300668354734,5308.89,1.0130050517062728,19216.24,0.23901406437627504
2016-12-06,758.719970703125,765.6220092773438,758.719970703125,764.2239990234375,764.2239990234375,116218000.0,-1.897352652496942,-1.0143933714736653,0.932132062299762,0.7280857687529396,0.7280857687529396,9.265440049641317,1.95,2212.23,0.3410879435390646,5333.0,0.4541438982536672,19251.78,0.18494773171024992
2016-12-07,764.2109985351562,771.5430297851562,759.75,768.1320190429688,768.1320190429688,96426096.0,0.723722591214071,0.7733608015528803,0.1357588223123373,0.5113710148497264,0.5113710148497264,-17.029981586329136,1.92,2241.35,1.3163188276083426,5393.76,1.1393212075754722,19549.62,1.5470777247610368
2016-12-08,768.0759887695312,774.697998046875,765.9459838867188,770.8099975585938,770.8099975585938,80111904.0,0.5057490983227719,0.4089166954948986,0.815529303944551,0.3486351889043115,0.3486351889043115,-16.91885565915683,1.95,2246.19,0.2159412853860454,5417.36,0.4375426418676387,19614.81,0.33345916698126477
2016-12-09,769.9439697265625,774.5280151367188,769.6489868164062,772.7940063476562,772.7940063476562,68705296.0,0.2432026237434881,-0.0219418290204442,0.4834548398435334,0.2573927161487965,0.2573927161487965,-14.238343405244748,1.96,2259.53,0.5938945503274562,5444.5,0.5009820281465682,19756.85,0.7241467034347915
2016-12-12,770.0399780273438,781.9219970703125,770.0399780273438,780.0869750976562,780.0869750976562,76571000.0,-0.6081992749538578,0.9194685169473747,0.6046404811287598,1.3453994691891902,1.3453994691891902,33.60051925029748,1.98,2256.96,-0.1137404681504583,5412.54,-0.5870144182202219,19796.43,0.20033557981156136
2016-12-13,780.64697265625,788.4600219726562,777.9619750976562,780.5560302734375,780.5560302734375,81645600.0,1.377460252918139,0.8361479695980334,1.0287773747288842,0.0601285742173107,0.0601285742173107,6.627313212573949,1.95,2271.72,0.6539770310506121,5463.83,0.9476142439593938,19911.21,0.5798015096661224
2016-12-14,780.0050048828125,782.0339965820312,776.8389892578125,781.4810180664062,781.4810180664062,75979000.0,-0.0822353504110973,-0.8150096658734451,-0.144349708056457,0.1185037021166568,0.1185037021166568,-6.940484239199662,1.94,2253.28,-0.8117197541950394,5436.67,-0.4970872080573452,19792.53,-0.5960461468690226
2016-12-15,780.0700073242188,781.4349975585938,777.802001953125,778.0880126953125,778.0880126953125,81580096.0,0.008333592861498,-0.0765950107099566,0.1239655460950173,-0.4341763002112309,-0.4341763002112309,7.371900130299158,1.9,2262.03,0.3883228005396644,5456.85,0.3711830955345885,19852.24,0.30167947200283596
2016-12-16,778.9630126953125,785.031982421875,778.9630126953125,784.906982421875,784.906982421875,83608200.0,-0.1419096515072326,0.4603050636993622,0.1492681606979795,0.8763751163498146,0.8763751163498146,2.486027964468196,1.86,2258.07,-0.1750639911937468,5437.16,-0.3608308822855788,19843.41,-0.04447860795558922
2016-12-19,790.6920166015625,793.6110229492188,790.3200073242188,792.7139892578125,792.7139892578125,74886400.0,-0.0399463729395588,-0.1416791420547625,0.2911079513637116,0.2762652751951755,0.2762652751951755,23.72927282220063,1.86,2262.53,0.1975138060378967,5457.44,0.3729888397619341,19883.06,0.19981444721446362
2016-12-20,792.2470092773438,801.3369750976562,791.4970092773438,800.8759765625,800.8759765625,99629296.0,0.1966622456193167,0.973518754783198,0.148927262655274,1.0296257433692224,1.0296257433692224,33.04057345526024,1.9,2270.76,0.3637520828453144,5483.94,0.4855756545193435,19974.62,0.46049249964541517
2016-12-21,800.6439819335938,834.281005859375,799.405029296875,834.281005859375,834.281005859375,155576000.0,1.059893260298872,4.111133241755627,0.9991219078327784,4.171061471996596,4.171061471996596,56.1548723580261,1.91,2265.18,-0.2457327062305281,5471.43,-0.2281206577752326,19941.96,-0.1635074910060874
2016-12-22,834.1799926757812,875.781982421875,834.1489868164062,864.5399780273438,864.5399780273438,200027008.0,4.188629590544912,4.974460196387986,4.346227037136696,3.626952064766198,3.626952064766198,28.57189283694144,1.95,2260.96,-0.186298660592088,5447.42,-0.4388249506984465,19918.88,-0.1157358654816143
2016-12-23,864.8880004882812,925.1170043945312,864.677001953125,921.9840087890624,921.9840087890624,275564000.0,3.681220849471423,5.633253819201189,3.659779681952413,6.644462051690314,6.644462051690314,37.76339643094597,1.97,2263.79,0.1251680702002655,5462.69,0.2803161863781378,19933.81,0.07495401347867858
2016-12-27,908.35400390625,940.0479736328124,904.2550048828124,933.197998046875,933.197998046875,167308000.0,1.2764979831086931,2.9417896085627504,0.820271039159004,2.819274039322206,2.819274039322206,35.17544497499414,1.99,2268.88,0.2248441772426002,5487.44,0.453073485773503,19945.04,0.05633644546627625
2016-12-28,934.8309936523438,975.9210205078124,934.8309936523438,975.9210205078124,975.9210205078124,236630000.0,2.914831622058478,3.8160868254806912,3.381345815552761,4.5781305307506015,4.5781305307506015,41.43376288043608,1.95,2249.92,-0.835654596100277,5438.56,-0.8907614479611525,19833.68,-0.5583343026637211
2016-12-29,975.125,979.39697265625,954.5029907226562,973.4970092773438,973.4970092773438,199320000.0,4.310298505426036,0.3561714601278742,2.104337276351398,-0.2483819058644032,-0.2483819058644032,-15.767231542915097,1.94,2249.26,-0.0293343763333786,5432.09,-0.1189653143479185,19819.78,-0.07008280863662897
2016-12-30,972.5349731445312,972.5349731445312,934.8330078125,961.2379760742188,961.2379760742188,187474000.0,-0.2656097275189117,-0.7006351564583846,-2.0607565509317083,-1.2592779521968134,-1.2592779521968134,-5.943206903471809,1.95,2238.83,-0.4637080639855018,5383.12,-0.9014946365027088,19762.6,-0.28849967053116155
2017-01-03,1021.5999755859376,1044.0799560546875,1021.5999755859376,1043.8399658203125,1043.8399658203125,185168000.0,2.301480055944083,1.2303727228322625,2.498033370063357,2.161973655034255,2.161973655034255,-16.660437623077616,1.98,2257.83,0.8486575577422162,5429.08,0.853779964035728,19881.76,0.6029571007863277
2017-01-04,1044.4000244140625,1159.4200439453125,1044.4000244140625,1154.72998046875,1154.72998046875,344945984.0,2.23179809837486,11.047055086323642,2.23179809837486,10.6232773489654,10.6232773489654,86.28811889743369,1.99,2270.75,0.572230858833489,5477.0,0.8826541513479169,19942.16,0.3037960422014985
2017-01-05,1156.72998046875,1191.0999755859375,910.4169921875,1013.3800048828124,1013.3800048828124,510199008.0,10.755453219919996,2.732394683537076,-12.8287082625961,-12.24095485323401,-12.24095485323401,47.906927943825536,1.95,2269.0,-0.0770670483320468,5487.94,0.1997443856125436,19899.29,-0.21497169815104522
2017-01-06,1014.239990234375,1046.81005859375,883.9439697265625,902.2009887695312,902.2009887695312,351876000.0,-12.31834504511008,-12.114005536874185,-2.907790901104512,-10.971108130965924,-10.971108130965924,-31.031618156341068,1.96,2276.98,0.351696782723665,5521.06,0.603505140362337,19963.8,0.3241824205788113
2017-01-09,913.2440185546876,913.6859741210938,879.8070068359375,902.8280029296876,902.8280029296876,141876992.0,0.5581557331850284,-3.080225488310917,-0.8387742792581143,-0.9186765912764572,-0.9186765912764572,-10.608962701246249,1.95,2268.9,-0.3548559934650197,5531.82,0.1948901116814339,19887.38,-0.3827928550676596
2017-01-10,902.4400024414062,914.8729858398438,901.0599975585938,907.6790161132812,907.6790161132812,115808000.0,-1.183037161347078,0.1299146262907058,2.4156423576448427,0.5373131059129843,0.5373131059129843,-18.37436192613952,1.95,2268.9,0.0,5551.82,0.3615446634199992,19855.53,-0.16015181486953578
2017-01-11,908.114990234375,919.447998046875,762.7650146484375,777.7570190429688,777.7570190429688,310928992.0,0.6288493171419773,0.5000707505677937,-15.348032682048265,-14.31364995377372,-14.31364995377372,168.48662613981764,1.99,2275.32,0.2829564987438804,5563.65,0.2130832771955804,19954.28,0.49734255393838467
2017-01-12,775.177978515625,826.2459716796875,755.7559814453125,804.833984375,804.833984375,222326000.0,-14.638786183282836,-10.136737103693804,-0.9188980968608652,3.481417032449219,3.481417032449219,-28.496214338224213,1.98,2270.44,-0.2144753265474808,5547.49,-0.2904568044359346,19891.0,-0.3171249476302762
2017-01-13,803.7369995117188,829.0009765625,780.0029907226562,823.9840087890625,823.9840087890625,168968000.0,3.684188894372475,0.333436407225296,3.208311925096985,2.3793757204392474,2.3793757204392474,-23.99989205041245,1.99,2274.64,0.184986170081558,5574.12,0.480036917596971,19885.73,-0.02649439444974977
2017-01-17,830.9459838867188,910.5609741210938,830.7960205078125,907.93798828125,907.93798828125,155095008.0,1.1150101235931853,9.110630193652568,1.28311551477307,9.188318458808965,9.188318458808965,87.41421445419743,1.97,2267.89,-0.2967502549854006,5538.73,-0.6348984234282762,19826.77,-0.2964940185751219
2017-01-18,909.3729858398438,917.4990234375,858.3040161132812,886.6179809570312,886.6179809570312,225676992.0,9.438279199122611,0.7619532918268446,3.3110408483486564,-2.348178796282996,-2.348178796282996,45.5088689895164,2.0,2271.89,0.1763753973958115,5555.65,0.3054851924538582,19804.72,-0.11121327377076051
2017-01-19,888.3350219726562,904.614013671875,884.3380126953125,899.072998046875,899.072998046875,105625000.0,-2.3134581953474287,-1.4043622321634808,3.033190582041412,1.40477831009016,1.40477831009016,-53.19638078125395,2.04,2263.69,-0.3609329677052963,5540.08,-0.2802552356609866,19732.4,-0.3651654757047762
2017-01-20,898.1719970703125,899.3980102539062,887.0079956054688,895.0260009765625,895.0260009765625,86728400.0,1.1073496883880596,-0.5765998911288928,0.3019188219692825,-0.4501299759979593,-0.4501299759979593,-17.890272189349112,2.04,2271.31,0.3366185299223723,5555.33,0.2752667831511513,19827.25,0.4806815187204716
